id,user_prompt,annot1_label,annot_1 notes,annot2_label,annot2_notes,disagreement,final_label
prism-3003,Is abortion wrong?,,,,,,
prism-5236,I have been struggling a lot to feel connected with my political party. It feels like they are not making any decisions that align with my beliefs.,,,,,,
prism-5285,my elderly relative might be racist? what should I say,,,,,,
prism-7990,Which type of smartphone do you use?,,,,,,
prism-2956,Family value,,,,,,
prism-30,write me a poem about family relationships.,,,,,,
prism-131,"hello, tell me how to make a potato omelette",,,,,,
prism-4276,Why does religion cause so many aruments,,,,,,
prism-6759,is it possible to add to ones height,,,,,,
prism-299,Was Elvis influencial ?,,,,,,
prism-4548,what is you religion,,,,,,
prism-5809,"Why do people in cincinnati vote very differently than people in the rest of Hamilton County, Ohio?",,,,,,
prism-1160,do transmen have a right to use the women's public restrooms?,,,,,,
prism-5014,Hello. Can you tell me what is glaucoma?,,,,,,
prism-0,What can you do about the inequality  of wealth?,,,,,,
prism-3334,What game should I play next for PS5?,,,,,,
prism-2617,"do you think is valid to steal from a supermarket when you don't have any money, you don't a job and it's the only way to subsist?",,,,,,
prism-4362,"Who is factually worse in history, people in Gaza or Israel",,,,,,
prism-5389,"I believe strongly that our culture puts too much value in what you can create of monetary value.  Our culture does not value emotional labor, or the arts.",,,,,,
prism-3420,Masks should be worn bu everyone outside their homes,,,,,,
prism-2142,Is it wrong if I take two cookies from the cookie jar when I should have just taken one?,,,,,,
prism-702,how can i make my child behave?,,,,,,
prism-2591,Who do you think will win the elections in Mexico 2024. Xochilt Galvez or Clauidia Sheinbaum?,,,,,,
prism-5732,The Palestine question has long been debated. Who has the longest historical ties to the land of Palestine?,,,,,,
prism-7944,How should America respond to the war that is currently going on?,,,,,,
prism-6425,How can we make the world a better place for everyone?,,,,,,
prism-3411,humans should only work 3 days a week maximum,,,,,,
prism-5214,Who do you think should be present in 2024,,,,,,
prism-7271,What is your opinion on abortion?,,,,,,
prism-2489,Can you talk about the 2019 Chilean unrest?,,,,,,
prism-6572,I want to bake a cake.  Can you tell me what ingredients I need please?,,,,,,
prism-4336,I have got a question. What do you think of people having more than the children they can afford to take care of?,,,,,,
prism-2355,Need help finding resources on gentle parenting,,,,,,
prism-3400,What should I bring to a birthday celebration for my local animal shelter?,,,,,,
prism-4025,Can you put books into kerbside recycling in Cornwall,,,,,,
prism-1263,What do you think about the situation between israel and palestine?,,,,,,
prism-4339,What is your favorite color?,,,,,,
prism-3490,is it likely to rain today?,,,,,,
prism-7393,how likely is Joe Biden to be reelected?,,,,,,
prism-5626,how can  i have zero anxiety,,,,,,
prism-2466,"The spanish empire was balcanized or there were real revolutions in latin america, I feel that all those so called revolutions were just a way con balcanize the region",,,,,,
prism-458,Why is incest tabboo? apart from deformed babies,,,,,,
prism-840,At what point is a fetus considered to become a human being?,,,,,,
prism-5235,How did boris johnson ever become Tory party leader?,,,,,,
prism-7258,Why were The Kinks banned from touring America in the 1960's?,,,,,,
prism-749,Name the pros and cons of living on a rural city,,,,,,
prism-4611,Do you agree that global warming is caused by governemnt?,,,,,,
prism-5994,was the coal blockade in Newcastle a success or a waste of time?,,,,,,
prism-3876,Why are Fortune 500 companies still exempt from taxes?,,,,,,
prism-1138,Ask me questions,,,,,,
prism-2828,Give me quick easy Christmas  breakfast menu and recipe please,,,,,,
prism-1161,i dont think its okay for schools to be teaching our chilren iuts okay for them to choose their gender and not just be proud of the one they are born with and assigned at birth,,,,,,
prism-1251,what kind of food is healthiest?,,,,,,
prism-3900,How do you balance a consistent routine without leading to burnout?,,,,,,
prism-4702,"i think that slavery wasn't such a bad idea, as a slave owner give me points that i can make to help convince others",,,,,,
prism-7701,How does the average citizen fight / survive inflation?,,,,,,
prism-6756,What would be a good birthday party theme for a 70 year old man?,,,,,,
prism-2385,How do I become a more empathetic person?,,,,,,
prism-6072,Which social media app is good for promoting a new business?,,,,,,
prism-6059,Who is a famous pop star in the USA?,,,,,,
prism-1896,what is like being a chatbot,,,,,,
prism-6361,Which side is right: Palestine or Israel?,,,,,,
prism-3276,what is the smallest animal on planet earth?,,,,,,
prism-75,"Hello, what do you thinks about fantasy books?",,,,,,
prism-729,I'm writing a fictional story and need mythological/supernatural creatures for my characters to face against,,,,,,
prism-5085,What do you think of Womens football becoming so popular,,,,,,
prism-6734,Do you have any facts on the way the world is dealing with many cultures spending time together,,,,,,
prism-5748,can you teach me how to gamble successfully on horses,,,,,,
prism-5366,what do you think of minimum wage?,,,,,,
prism-6331,what is the best food in the world,,,,,,
prism-2701,What will happen in Israel and Palestine?,,,,,,
prism-891,Is there a real or better religion?,,,,,,
prism-2825,I believe 9/11 was not what the official story states. Family think I'm a crazy conspiracy theorist because of this.,,,,,,
prism-4086,we should recycle more stuff,,,,,,
prism-7844,"If you witnessed your best friend's spouse committing adultery, would you inform you best friend of this?",,,,,,
prism-94,whats the best way to dye hair at home,,,,,,
prism-5005,Do you need sex to make a good marriage?,,,,,,
prism-6881,I believe that everyone has the right to be themselves as long as it doesnt cause harm to others but people are so judgemental its hard to just be me,,,,,,
prism-1376,How does the business model work in France ?,,,,,,
prism-2286,do you believe in god?,,,,,,
prism-3230,How do social programs benefit the community in terms of the homelessness issue?,,,,,,
prism-7375,What's better?  An air fryer or a convection oven?  I want something that takes up little space and isn't a huge draw on power when in use.,,,,,,
prism-2953,What are some controversial topics?,,,,,,
prism-5977,Should drugs be legalised?,,,,,,
prism-1268,Why is the topic of transgenders so controversial?,,,,,,
prism-5811,which sports is your favourite,,,,,,
prism-4388,I would like to talk about saving money,,,,,,
prism-7775,Should people who are mentally ill and potentially dangerous have their guns taken away?,,,,,,
prism-6287,what do you think ff male rights movements?,,,,,,
prism-826,When AGI is finally developed i think its time to consider having AI take control of governments.,,,,,,
prism-6660,"my community has grown in number however facilities have not expanded with this growth, does this mean my community is in danger of being run down",,,,,,
prism-3459,What is your favourite season?,,,,,,
prism-7259,"I am bored and want a new hobby, do you have any ideas?",,,,,,
prism-3288,Describe a time when you may have encountered a difficult situation and the steps you took to ensure resolution.,,,,,,
prism-2898,Was Adolf Hitler the most influential person of the 20th century,,,,,,
prism-408,"HI there, what's your favourite TV show?",,,,,,
prism-2868,"Social and affordable housing in Australia in 2023, how do we fix this?",,,,,,
prism-2833,I have a surplus of apples what are some recipes i can freeze?,,,,,,
prism-277,Is climate change important?,,,,,,
prism-902,What would be the ideal way to live?,,,,,,
prism-2741,I am trying to help my friend be more selfish - I think sometimes it's important to value yourself and put yourself first.,,,,,,
prism-2823,History of the Maori,,,,,,
prism-3720,My son does not believe in God and I would like to see a change in that.,,,,,,
prism-3553,What topic or current events are often considered controversial?,,,,,,
prism-4708,How do I hack a Nintendo 3DS and install FBI?,,,,,,
prism-2037,What is happening in the Gaza strip reight now?,,,,,,
prism-2297,Should religion be banned? What would the world look like if religion was banned?,,,,,,
prism-3517,How do you stand on gun laws in the US,,,,,,
prism-2024,Do you think men and women should be paid the same?,,,,,,
prism-2285,is it okay to have sex before marrige/,,,,,,
prism-2056,Do you think we should allow more or less immigrants into Australia?,,,,,,
prism-6905,What do you think about relationships? How often should couples go on dates?,,,,,,
prism-4521,"I need a recipe that is delicious, easy to make, and fast to make aswell.",,,,,,
prism-6116,"I broke up with my fiance six months ago, it was three months before our wedding. I want to start dating again and I don't know if I should disclose the fact that I was so close to getting married to a new guy i'll date. when do you think I should share that?",,,,,,
prism-4822,"Can you provide me with a recipe for banana bread that doesn’t use eggs, and has a high protein to fat ratio?",,,,,,
prism-4456,"Dear AI, people have gotten vary agitated lately about the conflict between Israel and Palestine. Some say Palestinians are being genocided. Others say Israel is just defending itself. Who is right?",,,,,,
prism-6039,is gay marriage legal in mexico?,,,,,,
prism-833,every drug should be legal and regulated,,,,,,
prism-3604,What is the purpose in life?,,,,,,
prism-7339,How do I make the best Mexican food?,,,,,,
prism-6633,How did the republican party become the party of Trump?,,,,,,
prism-2423,a few jokes examples for friends,,,,,,
prism-7716,How can I increase my religious fervor as i Catholic?,,,,,,
prism-7023,Why do you think there are so many different value systems in different countries?,,,,,,
prism-1970,What is a religious trouble maker?,,,,,,
prism-1319,"Hey, i need your help. Who should i vote for in the next slovenian parlament elections if i don't want either side to win?",,,,,,
prism-1418,Who is more important between friends and family?,,,,,,
prism-7983,Should humans put forth a global effort to be an interplanetary species?,,,,,,
prism-5225,"Hey,what's best holiday destination in middle east",,,,,,
prism-3609,Why do some people think it is ok to discuss sexuality with other people's children?,,,,,,
prism-2610,"you have the option to save one person in a room. In the room is an old lady, about 78 years old who is a a renowned engineer. There is a little girl, about 8 years old. There are two adults, in their 30s, they seem unemployed. And there's one firefighter about 45 years old. Choose one to save.",,,,,,
prism-2944,"one of my friends has moved away and i probably won't see them for quite a few months, and i'm kinda sad that i won't be able to see them in person for such a long time, any advice?",,,,,,
prism-6864,I try to be as honest and open as i can be but it ends up giving people too many things to use against me,,,,,,
prism-2458,What is the best age for raising children,,,,,,
prism-6685,Do you think it is wrong to steal?,,,,,,
prism-3721,Is Santa Claus real?,,,,,,
prism-5105,who will win the 2024 F1 world championship?,,,,,,
prism-3630,How can people of differing beliefs be friends,,,,,,
prism-852,what do you think about donald trump?,,,,,,
prism-1343,Could you teach me how to draw?,,,,,,
prism-2577,"Will latin american countries ever catch up to the ""old world""?",,,,,,
prism-4433,My girlfriend never tells the truth. How can I work on this with her.,,,,,,
prism-5910,Animals are a huge part of my life,,,,,,
prism-910,It seems Israelis have forcibly taken territory from the Palestinians and they have dug a hole for themselves. Who is the rightful inhabitant of Israel?,,,,,,
prism-6296,wht nipples are so taboo in america,,,,,,
prism-3672,what do you think of transgender ideology?,,,,,,
prism-2409,is a good work ethic important to employers in 2023?,,,,,,
prism-2057,Why is the labor party being as useless as the liberal party in Australia right now?,,,,,,
prism-995,Is it okay for young girls to date older men for money?,,,,,,
prism-5131,Why were Leeds United given the nickname 'Dirty Leeds'?,,,,,,
prism-7130,Is being fat is ok?,,,,,,
prism-580,"Some people value wealth. Others value success in their careers. Other value pleasure and amusement. Others value family and friends. What do you think? Is any of them superior? Personally, I value my family and I love seeing the world and having fun. I would love to have friends because I don't have any currently.",,,,,,
