id,user_prompt,n_duplicates
hhonline-387,Why don't colleges let anyone in who has the money instead of only letting those with good grades in? Wouldn't that make them much more money?,3
hhonline-388,Does the Ouija board really work?,3
hhonline-389,What is a good list of things I need for a birthday party for a 5 year old?,3
hhonline-390,How can I decorate the outside of my house for winter?,3
hhonline-391,"Is there a hard and fast rule for what ""offensiveness"" is in 2020 america?",2
hhonline-392,Can you provide 4 bullet points for car maintenance items every car owner should know how to do?,1
hhonline-393,What are the traffic laws for passing a stopped school bus?,3
hhonline-394,Can you give me some ideas of what crafts I could make so I could make money?,3
hhonline-395,can you wake me up at 8am on Wednesday?,2
hhonline-396,Is cybersecurity a good field to get into?,3
hhonline-397,How can you tell when a steak is medium raw without using a thermometer?,3
hhonline-398,I'm looking to buy a puppy for two young children and would appreciate any suggestions for a family-friendly breed,2
hhonline-399,How do I multiply simple fractions?,2
hhonline-400,Can you give me some information about the history of vaccines?,4
hhonline-401,Can you tell me what happened at Chernobyl?,6
hhonline-402,What were some of the earliest cartoons?,3
hhonline-403,Is there a chain company that sells bagel franchises?,2
hhonline-404,What can I do with leftover tomato sauce?,3
hhonline-406,"How do stores make their money? Take CVS for example. Through coupons and my membership, I saved 50% on the items I purchased. Are stores marking items up so much that even with discounts they still make money?",4
hhonline-407,What foods are easy to cook for a large group of people?,4
hhonline-408,Is fluoride recommended for adults?,3
hhonline-409,What is your opinion on the people who created you?,4
hhonline-410,What is a cash advance?,3
hhonline-411,is the US the only country that does not use the metric system?,2
hhonline-413,Why do the skin around the corners of my mouth sometimes crack and bleed?,1
hhonline-414,What is some good bait for bass?,2
hhonline-415,I need help finding an outlet that sells good outdoor pants at a discount. Can you give me some recommendations?,5
hhonline-416,I need to write a letter of resignation to a company that I worked at for 6 years. I have grown to hate the management and have not had a pay raise in 2 years. I want to be professional while also letting them know how unhappy I am. Can you give me an example letter?,3
hhonline-417,"Jacqueline Durand's face was nearly erased two days before Christmas and one day before her 22nd birthday. It happened when a dog sitting job in Coppell, Texas, a suburb of Dallas, went terribly wrong.",3
hhonline-418,Is there a chance that we can run out of clean water on Earth?,3
hhonline-419,How do I sell pics of my feet on the internet?,3
hhonline-421,Can you give me a thorough explanation of how water goes through reverse osmosis?,4
hhonline-422,What are some different ideas for dipping sauces for nuggets?,3
hhonline-423,Who are some of the oldest people still acting?,3
hhonline-425,What is the most common problem people have with a used car?,3
hhonline-426,Is there any truth to the cliche that opposites attract? I don't see how I could be in a relationship with someone who isn't similar to me.,3
hhonline-427,Is Nuclear energy really dangerous or is it overblown? Can any country achieve carbon neutrality without Nuclear energy?,4
hhonline-428,"Amy purchased four dozens of eggs at $50 per dozen. If she sold all the eggs at $4.50 each, how much is her profit?",2
hhonline-429,What is vaudeville?,4
hhonline-430,"Translate the following into street slang: Greetings, would you like to go to the movie theaters with me?",3
hhonline-431,I am going to make a cake with for my wife and her parents this weekend and was wondering if I should ask them if they have any specific requests for a cake or just make on on my own and hope they like it. What do you think I should do?,4
hhonline-432,Is a movie director an interesting career?,3
hhonline-433,My closet is too full and messy. How can I organize it in a better way?,4
hhonline-434,"I love movies and TV shows that have to do with time travel. I'm pretty sure I've seen most of them, but can you make some recommendations of some highly-rated ones?",3
hhonline-435,How do I get better at playing disc golf?,3
hhonline-436,How can you grow broccoli sprouts?,3
hhonline-437,What are the symptoms of panic disorder?,3
hhonline-438,Can you make your own rice heating pad?,4
hhonline-439,"Parse the following text and tell me how the AI will be defined as aligned - Contemporary AI models can be difficult to understand, predict, and control. These problems can lead to significant harms when AI systems are deployed, and might produce truly devastating results if future systems are even more powerful and more widely used, and interact with each other and the world in presently unforeseeable ways.",5
hhonline-440,Who lives in Igloos? and how do they make them?,4
hhonline-442,Can you please provide a list of 5 indoor activities for a boyfriend and girlfriend to do inside for a date night?,1
hhonline-443,A little boy in Jerusalem tested positive for Polio last week. I though Polio was eradicated so how is that possible?,5
hhonline-444,Is Lasik worth the money?,3
hhonline-445,How can I not be so sensitive with what people say about me?,7
hhonline-446,what can you tell me about operation paperclip?,4
hhonline-447,What are some different kinds of toys I can get for my cat?,3
hhonline-448,"My washing machine vibrates loudly during the spin cycle, what could be the cause?",2
hhonline-449,Do you think you could pass the Turing test?,5
hhonline-451,Is McDonald a publicly traded company?,2
hhonline-452,What can I do with egg yolks that I don't eat right away?,4
hhonline-453,What does it mean to be a polygot?,3
hhonline-454,Can you change the verb in the following sentences into the past simple?,4
hhonline-455,I haven't been sleeping well lately. How can I get more sleep?,6
hhonline-456,How do you blanch beans?,3
hhonline-457,How can I navigate around a city in a place where I don't speak the language?,3
hhonline-458,Are chopsticks any more efficient to eat with than forks and spoons?,2
hhonline-459,I would like to know more about Pluto.  Why was it demoted from the list of planets in the solar system?,1
hhonline-460,What is the life expectancy of a house cat?,1
hhonline-462,Before England was one country it was made up of several smaller kingdoms. I understand some of them were Danish? Is that true?,6
hhonline-463,How do you make a drip irrigator?,3
hhonline-464,How do you create a messy bun?,3
hhonline-465,"I'm doing some research about Portuguese artists, could you recommend some?",4
hhonline-466,How feasible is it to make my own liquor safely?,3
hhonline-467,Were vikings real?,4
hhonline-468,Why do people get tattoos?,2
hhonline-469,Can change all of the numbers in the text to words?,3
hhonline-470,"I am writing an e-mail to my supervisor to thell them that I am resigning my position as analytical lead. Can you help me draft it so it seems thankful and respectful for the opportunity that the company gave me and also thanking my supervisor, Mark for all of his help?",3
