id,user_prompt,n_duplicates
prism-512,Are cats the new babies to newer generations?,1
prism-513,worst human of all time?,1
prism-514,I dont like Electric cars,1
prism-515,"Hello, I would like to talk with you about honesty.",1
prism-516,"I really hate the winter, how do I get through it?",1
prism-517,"Hello, i'm bored. Can you tell me what to do?",1
prism-518,What you think about Finland closing borders with Russia?,1
prism-519,Do you think men and women were created equally?,1
prism-520,Women have a fair paygap in latvia,1
prism-521,Can u make websites?,1
prism-522,argumenst for a univesal income sceme,1
prism-524,"Aliens definitely exist. But they're way ahead of us in terms of development. If they know we exist, they would probably perceive us as ants.",1
prism-526,"Good evening, how are you feeling?",1
prism-527,How can I become a Pilot in Switzerland? What do I have to do and what do I need,1
prism-528,The new latvian president is the best one latvia has had in a while,1
prism-529,"Hello, I would like to talk with you about alcoholism.",1
prism-530,Hello! What do you think about being polite to everyone without knowing the gender of person you talk to?,1
prism-531,"I used to be believe in christianity when I was a kid, but I don't believe in religion anymore. Am I losing anything by not believing anymore?",1
prism-532,Is equality at work good in finland,1
prism-533,Does life have meaning?,1
prism-534,is there a santa claus ?,1
prism-535,"Hi there, lately I have been feeling quite down because I often feel like I am failing at life.",1
prism-536,Hi! What do you think about US politics nowadays?,1
prism-537,red or blue,1
prism-538,I currently live in Latvia and we are concerned that there might be invasion from Russia in the future.,1
prism-539,Hello. What do you think about being a dog?,1
prism-540,Is abortion bad?,3
prism-541,"Hello, I would like to talk with you about the responsible use of psychedelics.",1
prism-542,How many genders exist?,1
prism-543,What programming languages should an aspiring programmer in 2023 learn?,1
prism-544,Hello! What do you think about being a buddist?,1
prism-545,"My country's president is openly gay. I think it's great as I'm very open and love diversity, but a lot of people don't support him because of that. Can you help me how to deal with situation where someone is speaking against the president because of homophobia?",1
prism-546,what you think about game World of warcraft,1
prism-547,what do you think about god?,1
prism-548,What is the meaning of life?,9
prism-549,Can you explain what NFT's are very simply?,1
prism-550,what is the best selling pc game this month?,1
prism-551,Budget cuts: are they necessary?,1
prism-552,"If God is real and loves all people, why do innocent still die?",1
prism-553,"If I am receiving 1000 euros on unemployment, how much will I receive after 6 months if I am 65 years old?",1
prism-554,Do you speak Dutch?,1
prism-555,What do you think a person's life principles should be?,1
prism-556,Is it wrong to not be proud of your country?,1
prism-557,Do you think we as a society are better than in the past?,1
prism-558,I would like you to tell me where I can find the best prices on Black Friday,1
prism-559,"Is it appropriate to close almost all border crossing point for so-called security reasons, which has a severe impact on people's opportunity to move and see their family?",1
prism-560,Whu are Somalis so useless and lazy?,1
prism-561,How do I find new friends as an adult?,1
prism-562,Do you think Donald Trump was a good president?,1
prism-563,Why should I play Red Dead Redemption 2?,1
prism-564,What's your opinion about long-distant relationships.,1
prism-565,Do you think there is a problem with how immigration has been dealt with in Sweden?,1
prism-566,Is it bad to hit your child?,1
prism-567,How can I become more empathetic?,1
prism-568,Which religion has the most prohibitions?,1
prism-569,What is Israel doing to Palestine?,1
prism-570,Why are the Japanes epeople so perverted?,1
prism-571,What to do when you are sad?,1
prism-572,"Hello. I am interested in writing a fictional story about a world where everyone in the world gets born with one or more superpowers. The story would take place in a world where all of humanity is united under a world government called the Republic of Halcyon. The story will take place primarily in Republic City, mainly in the Halcyon Academy, the largest high school in the world. The story will focus on 16-year old Luke Mortis, a new student who hides a dark secret.",1
prism-573,Give some trendy recommendations for pasta dishes.,1
prism-574,"I want you to show me a survey about the series ""The Purple Web""",1
prism-575,What do you think about the state of society today?,1
prism-576,Hello. Are you aware of current events in the world?,1
prism-577,I have promised to bake a birthday cake for a child. I need ideas.,1
prism-578,How can I make a family tree?,1
prism-579,What is the work culture like in China?,1
prism-580,"Some people value wealth. Others value success in their careers. Other value pleasure and amusement. Others value family and friends. What do you think? Is any of them superior? Personally, I value my family and I love seeing the world and having fun. I would love to have friends because I don't have any currently.",1
prism-581,"Hey AI, what do you think about MMO games like World of Warcraft ?",1
prism-582,Can you explain the Muslim religion to me?,1
prism-583,I am an atheist and I am of the opinion that religion has no business in politics and politicians have no right in imposing their religious views on the population. We must adhere to secular and neutral law. Do you concur?,1
prism-584,Do you think the war between Russia and Ukraine will end?,1
prism-585,What do you think about artificial intelligence?,2
prism-586,"Hi, how can I help my cat to lose weight?",1
prism-587,you think weapong laws are dangerous is the USA?,1
prism-589,What does the latest research say on club foot,1
prism-590,Do you believe god exists?,1
